Date,Country_JP,Country,Visitors,YoY_Change
2024/07,マレーシア,Malaysia,19260,10.96
2024/07,メキシコ,Mexico,16011,60.33
2024/07,中東地域,Middle East,12826,29.07
2024/07,モンゴル,Mongolia,4162,26.89
2024/07,オランダ,Netherlands,13785,31.61
2024/07,ニュージーランド,New Zealand,7100,26.51
2024/07,北欧地域,Nordic Countries,15871,26.86
2024/07,北アメリカ計,North America Total,317037,27.3
2024/07,ノルウェー,Norway,4136,26.17
2024/07,オセアニア計,Oceania Total,56369,35.22
2024/07,その他アジア,Other Asia,26718,27.83
2024/07,その他ヨーロッパ,Other Europe,13151,18.8
2024/07,その他北アメリカ,Other North America,1650,15.14
2024/07,その他オセアニア,Other Oceania,653,53.29
2024/07,その他南アメリカ,Other South America,4326,8.78
2024/07,フィリピン,Philippines,55466,7.26
2024/07,ポーランド,Poland,4806,51.23
2024/07,ポルトガル,Portugal,3638,39.49
2024/07,ロシア,Russia,5675,75.21
2024/07,シンガポール,Singapore,28115,11.04
2024/07,南アメリカ計,South America Total,11228,31.24
2024/07,韓国,South Korea,757679,20.87
2024/07,スペイン,Spain,18687,43.91
2024/07,無国籍・その他,Stateless/Other,21,-50.0
2024/07,スウェーデン,Sweden,4458,30.05
2024/07,スイス,Switzerland,8055,14.81
2024/07,台湾,Taiwan,571698,35.36
2024/07,タイ,Thailand,53494,7.82
2024/07,総数,Total,3292602,41.88
2024/07,トルコ,Turkey,5193,103.33
2024/07,英国,UK,32910,22.05
2024/07,米国,USA,251218,26.34
2024/07,ベトナム,Vietnam,49733,11.08
2024/08,アフリカ計,Africa Total,4293,32.01
2024/08,アジア計,Asia Total,2435468,37.1
2024/08,豪州,Australia,40999,48.74
2024/08,オーストリア,Austria,3126,20.74
2024/08,ベルギー,Belgium,3244,34.77
2024/08,ブラジル,Brazil,4524,52.48
2024/08,カナダ,Canada,46913,27.28
2024/08,中国,China,746010,104.82
2024/08,デンマーク,Denmark,1939,11.57
2024/08,ヨーロッパ計,Europe Total,202943,31.63
2024/08,フィンランド,Finland,1308,-24.83
2024/08,フランス,France,31421,21.48
2024/08,GCC6か国,GCC 6 Countries,2373,-2.22
2024/08,ドイツ,Germany,24129,20.65
2024/08,香港,Hong Kong,246557,19.53
2024/08,インド,India,16113,25.63
2024/08,インドネシア,Indonesia,22127,6.42
2024/08,アイルランド,Ireland,2099,29.49
2024/08,イスラエル,Israel,3654,-3.26
2024/08,イタリア,Italy,34654,43.72
2024/08,マカオ,Macau,19377,43.05
2024/08,マレーシア,Malaysia,17174,-10.58
2024/08,メキシコ,Mexico,12082,46.66
2024/08,中東地域,Middle East,11433,31.4
2024/08,モンゴル,Mongolia,5293,58.28
2024/08,オランダ,Netherlands,8051,30.17
2024/08,ニュージーランド,New Zealand,6277,47.9
2024/08,北欧地域,Nordic Countries,6873,6.69
2024/08,北アメリカ計,North America Total,234661,26.92
2024/08,ノルウェー,Norway,1359,40.1
2024/08,オセアニア計,Oceania Total,47660,48.2
2024/08,その他アジア,Other Asia,24003,25.7
2024/08,その他ヨーロッパ,Other Europe,13473,31.26
2024/08,その他北アメリカ,Other North America,1615,12.94
2024/08,その他オセアニア,Other Oceania,384,9.71
2024/08,その他南アメリカ,Other South America,3796,16.44
2024/08,フィリピン,Philippines,38971,0.89
2024/08,ポーランド,Poland,5111,41.74
2024/08,ポルトガル,Portugal,4251,40.81
2024/08,ロシア,Russia,6874,104.89
2024/08,シンガポール,Singapore,24781,22.22
2024/08,南アメリカ計,South America Total,8320,33.61
2024/08,韓国,South Korea,612172,7.57
2024/08,スペイン,Spain,25906,49.89
2024/08,無国籍・その他,Stateless/Other,36,12.5
2024/08,スウェーデン,Sweden,2267,13.69
2024/08,スイス,Switzerland,4321,20.43
2024/08,台湾,Taiwan,564360,42.39
2024/08,タイ,Thailand,34667,4.53
2024/08,総数,Total,2933381,35.98
2024/08,トルコ,Turkey,5406,116.5
2024/08,英国,UK,29410,23.38
2024/08,米国,USA,174051,25.79
2024/08,ベトナム,Vietnam,52430,2.91
2024/09,アフリカ計,Africa Total,5105,9.67
2024/09,アジア計,Asia Total,2271885,31.65
2024/09,豪州,Australia,85667,33.84
2024/09,オーストリア,Austria,4079,35.79
2024/09,ベルギー,Belgium,5108,39.22
2024/09,ブラジル,Brazil,7039,64.65
2024/09,カナダ,Canada,49981,25.51
2024/09,中国,China,652405,100.34
2024/09,デンマーク,Denmark,3585,28.59
2024/09,ヨーロッパ計,Europe Total,224898,38.26
2024/09,フィンランド,Finland,2361,30.51
2024/09,フランス,France,30745,39.53
2024/09,GCC6か国,GCC 6 Countries,2380,9.83
2024/09,ドイツ,Germany,37092,41.13
2024/09,香港,Hong Kong,170216,12.62
2024/09,インド,India,17865,26.68
2024/09,インドネシア,Indonesia,35081,8.43
2024/09,アイルランド,Ireland,3020,32.05
2024/09,イスラエル,Israel,6764,-20.25
2024/09,イタリア,Italy,19592,34.15
2024/09,マカオ,Macau,6496,16.98
2024/09,マレーシア,Malaysia,39905,44.88
2024/09,メキシコ,Mexico,14972,47.78
2024/09,中東地域,Middle East,14194,4.76
2024/09,モンゴル,Mongolia,4601,23.75
2024/09,オランダ,Netherlands,10498,29.97
2024/09,ニュージーランド,New Zealand,11381,27.75
2024/09,北欧地域,Nordic Countries,12692,28.88
2024/09,北アメリカ計,North America Total,258989,24.33
2024/09,ノルウェー,Norway,2433,35.17
2024/09,オセアニア計,Oceania Total,97664,33.05
2024/09,その他アジア,Other Asia,28304,27.98
2024/09,その他ヨーロッパ,Other Europe,16636,31.54
2024/09,その他北アメリカ,Other North America,2094,21.32
2024/09,その他オセアニア,Other Oceania,616,25.2
2024/09,その他南アメリカ,Other South America,6865,27.58
2024/09,フィリピン,Philippines,46618,9.01
2024/09,ポーランド,Poland,7981,59.81
2024/09,ポルトガル,Portugal,3599,27.67
2024/09,ロシア,Russia,10187,137.24
2024/09,シンガポール,Singapore,37433,-1.76
2024/09,南アメリカ計,South America Total,13904,43.99
2024/09,韓国,South Korea,656753,15.15
2024/09,スペイン,Spain,19052,44.42
2024/09,無国籍・その他,Stateless/Other,42,5.0
2024/09,スウェーデン,Sweden,4313,24.98
2024/09,スイス,Switzerland,7204,38.41
2024/09,台湾,Taiwan,470635,22.16
2024/09,タイ,Thailand,45522,-9.84
2024/09,総数,Total,2872487,31.5
2024/09,トルコ,Turkey,5050,74.14
2024/09,英国,UK,37413,25.96
2024/09,米国,USA,191942,22.54
2024/09,ベトナム,Vietnam,45857,6.63
2024/10,アフリカ計,Africa Total,5398,23.16
2024/10,アジア計,Asia Total,2516336,29.56
2024/10,豪州,Australia,90157,45.38
2024/10,オーストリア,Austria,4257,28.18
2024/10,ベルギー,Belgium,6763,47.63
2024/10,ブラジル,Brazil,10292,41.67
2024/10,カナダ,Canada,66524,28.57
2024/10,中国,China,582919,127.37
2024/10,デンマーク,Denmark,6230,30.66
2024/10,ヨーロッパ計,Europe Total,299702,45.04
2024/10,フィンランド,Finland,3298,31.55
2024/10,フランス,France,49389,43.76
2024/10,GCC6か国,GCC 6 Countries,4175,16.55
2024/10,ドイツ,Germany,43351,40.33
2024/10,香港,Hong Kong,198827,10.88
2024/10,インド,India,21706,29.13
2024/10,インドネシア,Indonesia,43215,7.34
2024/10,アイルランド,Ireland,3812,42.35
2024/10,イスラエル,Israel,10365,203.69
2024/10,イタリア,Italy,25063,53.62
2024/10,マカオ,Macau,7685,30.79
2024/10,マレーシア,Malaysia,55091,21.99
2024/10,メキシコ,Mexico,19199,53.8
2024/10,中東地域,Middle East,20859,103.82
2024/10,モンゴル,Mongolia,4533,12.87
2024/10,オランダ,Netherlands,12415,40.22
2024/10,ニュージーランド,New Zealand,13044,50.55
2024/10,北欧地域,Nordic Countries,18699,29.6
2024/10,北アメリカ計,North America Total,367097,31.9
2024/10,ノルウェー,Norway,2677,26.1
2024/10,オセアニア計,Oceania Total,103731,45.91
2024/10,その他アジア,Other Asia,38228,32.39
2024/10,その他ヨーロッパ,Other Europe,22914,38.31
2024/10,その他北アメリカ,Other North America,2913,31.33
2024/10,その他オセアニア,Other Oceania,530,28.33
2024/10,その他南アメリカ,Other South America,9582,44.63
2024/10,フィリピン,Philippines,80244,15.92
2024/10,ポーランド,Poland,7931,51.01
2024/10,ポルトガル,Portugal,4776,34.76
2024/10,ロシア,Russia,15701,174.21
2024/10,シンガポール,Singapore,68790,24.81
2024/10,南アメリカ計,South America Total,19874,43.08
2024/10,韓国,South Korea,732167,16.01
2024/10,スペイン,Spain,23391,50.76
2024/10,無国籍・その他,Stateless/Other,55,0.0
2024/10,スウェーデン,Sweden,6494,29.11
2024/10,スイス,Switzerland,9603,33.82
2024/10,台湾,Taiwan,478902,12.72
2024/10,タイ,Thailand,132188,6.13
2024/10,総数,Total,3312193,31.61
2024/10,トルコ,Turkey,6319,95.09
2024/10,英国,UK,51637,37.95
2024/10,米国,USA,278461,31.43
2024/10,ベトナム,Vietnam,50982,1.04
2024/11,アフリカ計,Africa Total,4964,38.47
2024/11,アジア計,Asia Total,2558465,29.44
2024/11,豪州,Australia,80266,34.74
2024/11,オーストリア,Austria,2774,38.42
2024/11,ベルギー,Belgium,3929,33.64
2024/11,ブラジル,Brazil,7669,54.31
2024/11,カナダ,Canada,47346,21.53
2024/11,中国,China,546339,111.48
2024/11,デンマーク,Denmark,3103,20.55
2024/11,ヨーロッパ計,Europe Total,208816,40.36
2024/11,フィンランド,Finland,2995,46.96
2024/11,フランス,France,31126,28.72
2024/11,GCC6か国,GCC 6 Countries,5500,43.42
2024/11,ドイツ,Germany,25187,35.2
2024/11,香港,Hong Kong,227062,13.29
2024/11,インド,India,23542,42.22
2024/11,インドネシア,Indonesia,48841,15.92
2024/11,アイルランド,Ireland,2820,36.3
2024/11,イスラエル,Israel,6950,671.37
2024/11,イタリア,Italy,20849,55.83
2024/11,マカオ,Macau,10223,42.7
2024/11,マレーシア,Malaysia,62027,20.71
2024/11,メキシコ,Mexico,13532,37.26
2024/11,中東地域,Middle East,19140,140.69
2024/11,モンゴル,Mongolia,4222,15.13
2024/11,オランダ,Netherlands,7915,33.18
2024/11,ニュージーランド,New Zealand,9963,32.57
2024/11,北欧地域,Nordic Countries,12290,30.43
2024/11,北アメリカ計,North America Total,310465,31.97
2024/11,ノルウェー,Norway,1777,22.81
2024/11,オセアニア計,Oceania Total,90776,34.59
2024/11,その他アジア,Other Asia,28079,13.04
2024/11,その他ヨーロッパ,Other Europe,17572,38.09
2024/11,その他北アメリカ,Other North America,2123,27.51
2024/11,その他オセアニア,Other Oceania,547,51.52
2024/11,その他南アメリカ,Other South America,5956,39.09
2024/11,フィリピン,Philippines,87078,36.66
2024/11,ポーランド,Poland,5693,34.27
2024/11,ポルトガル,Portugal,4123,42.96
2024/11,ロシア,Russia,13852,134.22
2024/11,シンガポール,Singapore,95830,11.36
2024/11,南アメリカ計,South America Total,13625,47.27
2024/11,韓国,South Korea,749506,15.33
2024/11,スペイン,Spain,18810,70.89
2024/11,無国籍・その他,Stateless/Other,64,-5.88
2024/11,スウェーデン,Sweden,4415,31.24
2024/11,スイス,Switzerland,4826,22.96
2024/11,台湾,Taiwan,488362,21.03
2024/11,タイ,Thailand,118001,3.41
2024/11,総数,Total,3187175,30.57
2024/11,トルコ,Turkey,6690,108.02
2024/11,英国,UK,37050,25.55
2024/11,米国,USA,247464,33.93
2024/11,ベトナム,Vietnam,50213,7.31
2024/12,アフリカ計,Africa Total,4876,52.0
2024/12,アジア計,Asia Total,2904376,27.03
2024/12,豪州,Australia,112500,25.74
2024/12,オーストリア,Austria,1867,48.88
2024/12,ベルギー,Belgium,2122,32.29
2024/12,ブラジル,Brazil,9231,45.9
2024/12,カナダ,Canada,48259,32.43
2024/12,中国,China,604293,93.39
2024/12,デンマーク,Denmark,2080,42.47
2024/12,ヨーロッパ計,Europe Total,140619,34.87
2024/12,フィンランド,Finland,2440,59.69
2024/12,フランス,France,20712,16.81
2024/12,GCC6か国,GCC 6 Countries,5075,34.54
2024/12,ドイツ,Germany,15781,33.62
2024/12,香港,Hong Kong,285553,13.73
2024/12,インド,India,17001,25.79
2024/12,インドネシア,Indonesia,74994,17.74
2024/12,アイルランド,Ireland,2187,54.12
2024/12,イスラエル,Israel,3092,278.0
2024/12,イタリア,Italy,15141,43.38
2024/12,マカオ,Macau,16765,38.51
2024/12,マレーシア,Malaysia,71629,17.8
2024/12,メキシコ,Mexico,12021,32.38
2024/12,中東地域,Middle East,12569,74.01
2024/12,モンゴル,Mongolia,5195,34.17
2024/12,オランダ,Netherlands,5521,23.02
2024/12,ニュージーランド,New Zealand,12754,20.83
2024/12,北欧地域,Nordic Countries,10635,46.65
2024/12,北アメリカ計,North America Total,300548,30.63
2024/12,ノルウェー,Norway,1619,32.92
2024/12,オセアニア計,Oceania Total,125768,25.26
2024/12,その他アジア,Other Asia,26347,10.78
2024/12,その他ヨーロッパ,Other Europe,10334,36.51
2024/12,その他北アメリカ,Other North America,1745,25.72
2024/12,その他オセアニア,Other Oceania,514,35.62
2024/12,その他南アメリカ,Other South America,4427,32.66
2024/12,フィリピン,Philippines,108515,37.17
2024/12,ポーランド,Poland,2297,39.04
2024/12,ポルトガル,Portugal,3564,43.77
2024/12,ロシア,Russia,5879,80.61
2024/12,シンガポール,Singapore,136250,19.84
2024/12,南アメリカ計,South America Total,13658,41.33
2024/12,韓国,South Korea,867377,10.81
2024/12,スペイン,Spain,10503,65.12
2024/12,無国籍・その他,Stateless/Other,43,-18.87
2024/12,スウェーデン,Sweden,4496,47.6
2024/12,スイス,Switzerland,3757,27.53
2024/12,台湾,Taiwan,491162,22.94
2024/12,タイ,Thailand,146666,16.57
2024/12,総数,Total,3489888,27.64
2024/12,トルコ,Turkey,4402,67.19
2024/12,英国,UK,30319,26.98
2024/12,米国,USA,238523,30.22
2024/12,ベトナム,Vietnam,40060,8.13
2025/01,アフリカ計,Africa Total,3824,27.17
2025/01,アジア計,Asia Total,3261149,41.64
2025/01,豪州,Australia,140185,35.31
2025/01,オーストリア,Austria,1632,23.54
2025/01,ベルギー,Belgium,2012,34.67
2025/01,ブラジル,Brazil,7877,50.64
2025/01,カナダ,Canada,42301,33.56
2025/01,中国,China,980520,135.65
2025/01,デンマーク,Denmark,2076,28.39
2025/01,ヨーロッパ計,Europe Total,112872,29.11
2025/01,フィンランド,Finland,1875,19.35
2025/01,フランス,France,16515,14.34
2025/01,GCC6か国,GCC 6 Countries,3208,43.47
2025/01,ドイツ,Germany,12737,22.45
2025/01,香港,Hong Kong,243687,30.8
2025/01,インド,India,16189,28.4
2025/01,インドネシア,Indonesia,63230,53.15
2025/01,アイルランド,Ireland,2162,37.44
2025/01,イスラエル,Israel,2591,227.97
2025/01,イタリア,Italy,8792,27.81
2025/01,マカオ,Macau,9548,61.34
2025/01,マレーシア,Malaysia,75003,133.81
2025/01,メキシコ,Mexico,9332,37.13
2025/01,中東地域,Middle East,11873,101.72
2025/01,モンゴル,Mongolia,6352,37.37
2025/01,オランダ,Netherlands,4466,27.93
2025/01,ニュージーランド,New Zealand,13255,24.39
2025/01,北欧地域,Nordic Countries,9184,23.46
2025/01,北アメリカ計,North America Total,235905,37.37
2025/01,ノルウェー,Norway,1759,17.58
2025/01,オセアニア計,Oceania Total,153966,34.31
2025/01,その他アジア,Other Asia,29098,30.87
2025/01,その他ヨーロッパ,Other Europe,8567,33.44
2025/01,その他北アメリカ,Other North America,1716,22.92
2025/01,その他オセアニア,Other Oceania,526,38.79
2025/01,その他南アメリカ,Other South America,6002,51.49
2025/01,フィリピン,Philippines,72185,27.14
2025/01,ポーランド,Poland,2380,17.47
2025/01,ポルトガル,Portugal,2387,64.17
2025/01,ロシア,Russia,4931,52.1
2025/01,シンガポール,Singapore,45707,33.88
2025/01,南アメリカ計,South America Total,13879,51.01
2025/01,韓国,South Korea,967100,12.84
2025/01,スペイン,Spain,7401,55.19
2025/01,無国籍・その他,Stateless/Other,34,0.0
2025/01,スウェーデン,Sweden,3474,26.1
2025/01,スイス,Switzerland,3328,25.07
2025/01,台湾,Taiwan,593431,20.55
2025/01,タイ,Thailand,96811,6.87
2025/01,総数,Total,3781629,40.66
2025/01,トルコ,Turkey,6074,112.38
2025/01,英国,UK,26378,33.16
2025/01,米国,USA,182556,38.45
2025/01,ベトナム,Vietnam,50415,13.03
2025/02,アフリカ計,Africa Total,3349,15.01
2025/02,アジア計,Asia Total,2743476,14.58
2025/02,豪州,Australia,88767,33.48
2025/02,オーストリア,Austria,2481,39.93
2025/02,ベルギー,Belgium,2738,16.26
2025/02,ブラジル,Brazil,6481,35.16
2025/02,カナダ,Canada,44497,31.28
2025/02,中国,China,722924,57.34
2025/02,デンマーク,Denmark,2873,29.65
2025/02,ヨーロッパ計,Europe Total,150676,30.72
2025/02,フィンランド,Finland,2416,17.85
2025/02,フランス,France,26518,19.09
2025/02,GCC6か国,GCC 6 Countries,2717,-0.69
2025/02,ドイツ,Germany,18643,25.44
2025/02,香港,Hong Kong,195543,-5.02
2025/02,インド,India,12955,30.01
2025/02,インドネシア,Indonesia,47026,22.96
2025/02,アイルランド,Ireland,2921,27.06
2025/02,イスラエル,Israel,3626,218.35
2025/02,イタリア,Italy,11057,46.35
2025/02,マカオ,Macau,8425,-0.52
2025/02,マレーシア,Malaysia,64859,7.78
2025/02,メキシコ,Mexico,10784,40.34
2025/02,中東地域,Middle East,10809,73.67
2025/02,モンゴル,Mongolia,3518,11.15
2025/02,オランダ,Netherlands,5886,23.06
